kandidaat_id;persoonsgebonden_nummer;selectiejaar;opleiding;instellingscode;motivatiescore;cv_score;interview_score;totaalscore;rangorde;selectie_uitkomst;groep;geslacht;herkomst;hoogste_vooropleiding;gem_eindcijfer_vo;instroom_type
11101;;2023;B Gezondheidswetenschappen;DEMO;5.0;4.2;5.08;4.88;219;niet geselecteerd;Niet gestart;;;;;
11102;;2023;B Gezondheidswetenschappen;DEMO;5.45;4.35;4.55;4.78;234;niet geselecteerd;Niet gestart;;;;;
11103;11103.0;2023;B Gezondheidswetenschappen;DEMO;6.5;5.9;6.77;6.52;41;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.1;tussenjaar
11104;;2023;B Gezondheidswetenschappen;DEMO;3.65;3.85;3.13;3.43;351;niet geselecteerd;Niet gestart;;;;;
11105;;2023;B Gezondheidswetenschappen;DEMO;5.45;5.9;4.77;5.2;174;niet geselecteerd;Niet gestart;;;;;
11106;;2023;B Gezondheidswetenschappen;DEMO;4.35;5.15;4.12;4.4;278;niet geselecteerd;Niet gestart;;;;;
11107;;2023;B Gezondheidswetenschappen;DEMO;2.7;3.2;1.35;2.12;386;niet geselecteerd;Niet gestart;;;;;
11108;;2023;B Gezondheidswetenschappen;DEMO;5.0;4.85;5.1;5.02;197;niet geselecteerd;Niet gestart;;;;;
11109;;2023;B Gezondheidswetenschappen;DEMO;4.5;2.75;3.08;3.44;350;niet geselecteerd;Niet gestart;;;;;
11110;;2023;B Gezondheidswetenschappen;DEMO;4.5;5.9;5.7;5.38;155;niet geselecteerd;Niet gestart;;;;;
11111;11111.0;2023;B Gezondheidswetenschappen;DEMO;6.25;6.45;6.8;6.56;37;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.2;tussenjaar
11112;11112.0;2023;B Gezondheidswetenschappen;DEMO;8.8;7.0;7.88;7.98;1;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.5;direct
11113;11113.0;2023;B Gezondheidswetenschappen;DEMO;5.8;6.15;6.1;6.02;78;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;7.8;direct
11114;11114.0;2023;B Gezondheidswetenschappen;DEMO;6.7;6.4;6.3;6.44;50;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;6.6;direct
11115;11115.0;2023;B Gezondheidswetenschappen;DEMO;6.25;5.2;6.93;6.38;52;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;hbo-propedeuse;6.5;switcher
11116;;2023;B Gezondheidswetenschappen;DEMO;4.85;6.15;5.15;5.26;166;niet geselecteerd;Niet gestart;;;;;
11117;;2023;B Gezondheidswetenschappen;DEMO;5.3;4.9;4.93;5.04;193;niet geselecteerd;Niet gestart;;;;;
11118;;2023;B Gezondheidswetenschappen;DEMO;3.6;4.55;4.25;4.12;300;niet geselecteerd;Niet gestart;;;;;
11119;11119.0;2023;B Gezondheidswetenschappen;DEMO;6.45;7.0;6.83;6.75;30;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.0;tussenjaar
11120;11120.0;2023;B Gezondheidswetenschappen;DEMO;6.9;6.2;5.93;6.28;59;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.1;direct
11121;;2023;B Gezondheidswetenschappen;DEMO;5.65;3.4;4.78;4.76;236;niet geselecteerd;Niet gestart;;;;;
11122;;2023;B Gezondheidswetenschappen;DEMO;3.7;4.3;2.73;3.34;358;niet geselecteerd;Niet gestart;;;;;
11123;;2023;B Gezondheidswetenschappen;DEMO;5.1;5.05;5.12;5.1;187;niet geselecteerd;Niet gestart;;;;;
11124;;2023;B Gezondheidswetenschappen;DEMO;4.85;4.45;4.42;4.56;264;niet geselecteerd;Niet gestart;;;;;
11125;11125.0;2023;B Gezondheidswetenschappen;DEMO;5.9;6.75;6.72;6.48;46;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;8.0;direct
11126;;2023;B Gezondheidswetenschappen;DEMO;5.25;4.45;4.43;4.68;248;niet geselecteerd;Niet gestart;;;;;
11127;11127.0;2023;B Gezondheidswetenschappen;DEMO;6.75;6.2;6.07;6.3;57;geselecteerd;Gestart, niet naar jaar 2;man;Suriname/Antillen;vwo profiel natuur & gezondheid;6.4;tussenjaar
11128;11128.0;2023;B Gezondheidswetenschappen;DEMO;6.0;6.4;5.87;6.02;79;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;8.3;direct
11129;11129.0;2023;B Gezondheidswetenschappen;DEMO;6.3;6.45;8.58;7.47;11;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;hbo-propedeuse;6.1;switcher
11130;;2023;B Gezondheidswetenschappen;DEMO;3.75;3.1;3.13;3.31;360;niet geselecteerd;Niet gestart;;;;;
11131;;2023;B Gezondheidswetenschappen;DEMO;3.55;4.3;4.17;4.01;308;niet geselecteerd;Niet gestart;;;;;
11132;;2023;B Gezondheidswetenschappen;DEMO;4.65;4.25;3.9;4.2;291;niet geselecteerd;Niet gestart;;;;;
11133;;2023;B Gezondheidswetenschappen;DEMO;5.0;4.9;5.6;5.28;164;niet geselecteerd;Niet gestart;;;;;
11134;11134.0;2023;B Gezondheidswetenschappen;DEMO;6.7;6.35;6.55;6.56;38;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.8;direct
11135;11135.0;2023;B Gezondheidswetenschappen;DEMO;5.45;5.7;5.92;5.74;111;reserve;Niet gestart;;;;;
11136;11136.0;2023;B Gezondheidswetenschappen;DEMO;4.9;6.9;5.98;5.84;99;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;hbo-propedeuse;6.9;switcher
11137;;2023;B Gezondheidswetenschappen;DEMO;5.1;4.95;5.15;5.1;188;niet geselecteerd;Niet gestart;;;;;
11138;;2023;B Gezondheidswetenschappen;DEMO;4.6;5.3;4.97;4.92;213;niet geselecteerd;Niet gestart;;;;;
11139;;2023;B Gezondheidswetenschappen;DEMO;5.9;5.4;4.23;4.96;209;niet geselecteerd;Niet gestart;;;;;
11140;;2023;B Gezondheidswetenschappen;DEMO;2.95;2.85;3.1;3.0;370;niet geselecteerd;Niet gestart;;;;;
11141;11141.0;2023;B Gezondheidswetenschappen;DEMO;6.5;6.0;6.83;6.56;39;geselecteerd;Gestart, niet naar jaar 2;vrouw;Turkije;vwo profiel cultuur & maatschappij;7.7;direct
11142;;2023;B Gezondheidswetenschappen;DEMO;2.55;3.7;3.2;3.11;367;niet geselecteerd;Niet gestart;;;;;
11143;;2023;B Gezondheidswetenschappen;DEMO;2.8;4.05;3.82;3.56;342;niet geselecteerd;Niet gestart;;;;;
11144;;2023;B Gezondheidswetenschappen;DEMO;3.15;4.6;3.9;3.82;323;niet geselecteerd;Niet gestart;;;;;
11145;11145.0;2023;B Gezondheidswetenschappen;DEMO;6.8;5.8;6.12;6.26;60;geselecteerd;Niet gestart;;;;;
11146;11146.0;2023;B Gezondheidswetenschappen;DEMO;6.0;6.25;6.32;6.21;61;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & techniek;6.5;direct
11147;11147.0;2023;B Gezondheidswetenschappen;DEMO;5.35;6.15;5.93;5.8;103;reserve;Niet gestart;;;;;
11148;11148.0;2023;B Gezondheidswetenschappen;DEMO;6.0;5.5;5.73;5.76;106;reserve;Niet gestart;;;;;
11149;11149.0;2023;B Gezondheidswetenschappen;DEMO;6.55;5.9;6.72;6.5;43;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;anders;6.9;tussenjaar
11150;11150.0;2023;B Gezondheidswetenschappen;DEMO;6.45;6.5;5.38;5.92;86;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;6.8;direct
11151;;2023;B Gezondheidswetenschappen;DEMO;5.6;5.05;5.32;5.35;158;niet geselecteerd;Niet gestart;;;;;
